driver_number,best_lap,avg_lap,avg_st_speed,max_st_speed,avg_i1_speed,avg_i2_speed,laps_count,session_key
18,79.318,81.93555384615384,304.7962962962963,334.0,258.93220338983053,262.3538461538462,65,9539
20,79.805,82.39020000000001,311.3898305084746,343.0,263.7903225806452,267.55384615384617,65,9539
22,79.447,82.52863076923077,307.32142857142856,332.0,264.1875,271.9230769230769,65,9539
23,79.132,82.257125,303.5576923076923,339.0,262.78333333333336,264.15384615384613,65,9539
24,78.771,81.78684615384616,304.74074074074076,337.0,259.9193548387097,263.9846153846154,65,9539
27,78.609,81.43736363636364,307.5740740740741,334.0,269.4193548387097,277.0151515151515,66,9539
31,78.982,81.40154545454546,302.46938775510205,326.0,265.61290322580646,269.77272727272725,66,9539
44,77.809,80.58289393939393,312.7368421052632,338.0,272.1290322580645,273.1969696969697,66,9539
55,78.539,80.7835,307.3392857142857,334.0,268.4761904761905,278.54545454545456,66,9539
63,78.29,80.65183333333333,305.05263157894734,329.0,268.9491525423729,275.4848484848485,66,9539
77,79.608,82.3675076923077,304.7931034482759,333.0,261.1578947368421,266.96923076923076,65,9539
81,77.874,80.82548484848485,304.1864406779661,331.0,268.26666666666665,274.54545454545456,66,9539
1,67.719,71.6963661971831,295.4366197183099,307.0,291.6166666666667,228.98591549295776,71,9550
2,70.406,73.47144927536232,293.92753623188406,321.0,292.73846153846154,226.0,69,9550
3,70.426,72.17318309859155,303.5774647887324,322.0,303.3050847457627,224.42253521126761,71,9550
4,68.016,71.73996875,297.0625,316.0,300.4423076923077,228.4375,65,9550
10,69.609,72.18045070422535,298.98591549295776,322.0,303.1746031746032,221.8732394366197,71,9550
11,69.694,72.0826338028169,297.53521126760563,324.0,298.0615384615385,221.90140845070422,71,9550
14,67.694,73.01118571428572,301.54285714285714,323.0,299.32307692307694,225.81428571428572,70,9550
16,69.584,72.25746478873239,301.07042253521126,323.0,301.089552238806,224.5211267605634,71,9550
18,70.143,72.47692857142857,299.5571428571429,320.0,295.3538461538462,225.45714285714286,70,9550
20,70.125,72.16277464788732,302.77464788732397,321.0,302.6774193548387,222.6338028169014,71,9550
22,70.318,72.51941428571429,293.4,320.0,295.49152542372883,222.84285714285716,70,9550
23,70.364,72.48561428571429,301.2857142857143,323.0,298.7049180327869,223.81428571428572,70,9550
24,70.47,72.806115942029,293.3142857142857,311.0,288.0967741935484,222.45714285714286,70,9550
27,70.215,72.07390140845071,298.61971830985914,325.0,296.44615384615383,223.64788732394365,71,9550
31,69.649,72.27542253521128,294.1267605633803,321.0,293.32835820895525,222.50704225352112,71,9550
44,69.562,71.63850704225352,297.6619718309859,315.0,294.94827586206895,228.01408450704224,71,9550
55,69.282,71.37708450704226,295.61971830985914,313.0,295.1641791044776,226.14084507042253,71,9550
63,69.164,71.3122676056338,298.14084507042253,321.0,296.53968253968253,228.95774647887325,72,9550
77,70.449,72.608,293.4,317.0,292.6060606060606,223.32857142857142,70,9550
81,68.697,71.34391549295775,297.63380281690144,318.0,295.6896551724138,226.95774647887325,71,9550
1,88.952,95.17353846153847,295.9230769230769,327.0,293.59090909090907,254.59615384615384,52,9558
2,89.972,96.85459615384616,306.4807692307692,329.0,298.78723404255317,251.21153846153845,52,9558
3,90.735,97.20370588235295,303.4313725490196,327.0,295.70454545454544,250.80392156862746,51,9558
4,89.262,95.28807692307691,301.63461538461536,326.0,295.9347826086956,255.53846153846155,52,9558
10,,,,,,,1,9558
11,89.707,99.094,304.0,335.0,290.8888888888889,250.86,50,9558
14,89.71,96.36817307692309,302.0576923076923,332.0,294.84444444444443,253.55769230769232,52,9558
16,89.748,97.80101960784313,301.5686274509804,328.0,291.5348837209302,250.41176470588235,51,9558
18,89.897,96.23053846153847,302.1730769230769,328.0,295.5853658536585,252.90384615384616,52,9558
20,90.093,96.87786538461539,304.15384615384613,334.0,295.0888888888889,251.42307692307693,52,9558
22,90.229,96.66713461538461,306.2307692307692,333.0,300.54347826086956,253.65384615384616,52,9558
23,89.718,96.45536538461539,308.09615384615387,331.0,298.64444444444445,253.21153846153845,52,9558
24,91.014,100.03772000000001,294.2,329.0,287.6136363636364,249.58,50,9558
27,89.836,96.21438461538462,305.0,325.0,294.9347826086956,253.75,52,9558
31,90.875,99.16498,289.68,332.0,276.3095238095238,250.56,50,9558
44,89.438,95.14282692307691,299.90384615384613,319.0,295.4166666666667,254.5,52,9558
55,88.293,96.05296153846153,300.2307692307692,322.0,292.9591836734694,254.44230769230768,52,9558
63,91.298,96.122,297.3939393939394,309.0,293.25925925925924,253.3939393939394,34,9558
77,91.277,97.83007843137254,292.8235294117647,322.0,283.5,250.05882352941177,51,9558
81,88.748,95.38151923076923,304.71153846153845,329.0,297.1162790697674,255.19230769230768,52,9558
1,80.908,84.34051428571429,293.66,313.0,279.468085106383,241.71428571428572,70,9566
2,80.561,86.013,297.7647058823529,310.0,274.44262295081967,234.768115942029,69,9566
3,82.64,85.51156521739131,293.4423076923077,308.0,277.17241379310343,234.9855072463768,69,9566
4,81.712,84.06504285714286,287.5416666666667,306.0,277.6111111111111,241.15714285714284,70,9566
10,83.34,86.27053125,293.75,310.0,275.0,230.5151515151515,34,9566
11,81.096,84.60325714285715,296.5576923076923,312.0,280.12,239.24285714285713,70,9566
14,83.063,85.2125,291.58490566037733,308.0,273.45,238.54285714285714,70,9566
16,82.182,84.31524285714286,291.68888888888887,306.0,281.23214285714283,239.85714285714286,70,9566
18,82.338,85.14937142857143,295.09615384615387,311.0,271.1774193548387,239.24285714285713,70,9566
20,83.553,85.90702898550725,295.55102040816325,309.0,279.27272727272725,236.34782608695653,69,9566
22,83.533,85.13774285714285,287.4375,304.0,276.5744680851064,234.88571428571427,70,9566
23,83.93,85.78463768115942,290.9047619047619,310.0,269.5762711864407,234.53623188405797,69,9566
24,83.487,86.17340579710145,291.8139534883721,309.0,274.8070175438597,238.2463768115942,69,9566
27,83.461,85.73394202898551,294.27450980392155,311.0,279.41818181818184,236.6086956521739,69,9566
31,81.61,86.13520289855072,294.30434782608694,311.0,278.46153846153845,235.82608695652175,69,9566
44,82.153,84.24631428571429,288.9433962264151,306.0,277.9830508474576,239.75714285714287,70,9566
55,81.441,84.36424285714286,292.3658536585366,310.0,278.625,239.4142857142857,70,9566
63,80.305,84.63871428571429,294.60655737704917,316.0,277.39285714285717,241.31428571428572,70,9566
77,82.792,85.91011594202898,297.94642857142856,311.0,277.10714285714283,236.84057971014494,69,9566
81,81.716,84.03381428571429,288.1521739130435,306.0,274.51851851851853,239.3,70,9566
1,106.128,109.24018181818182,312.19444444444446,319.0,327.5897435897436,204.0,44,9574
2,107.49,110.9875909090909,311.6857142857143,320.0,320.9,198.0909090909091,44,9574
3,107.435,110.28200000000001,311.030303030303,316.0,320.9767441860465,202.5681818181818,44,9574
4,105.563,109.25843181818182,315.2258064516129,322.0,327.4736842105263,203.3181818181818,44,9574
10,107.418,110.49575,313.27027027027026,324.0,324.71794871794873,201.38636363636363,44,9574
11,104.701,110.0150909090909,310.3939393939394,315.0,314.6744186046512,202.52272727272728,44,9574
14,108.051,110.16843181818182,311.25925925925924,317.0,319.3243243243243,202.61363636363637,44,9574
16,107.013,109.22684090909091,311.5,316.0,315.05,203.88636363636363,44,9574
18,108.105,110.46259090909092,310.53333333333336,315.0,323.2564102564103,200.6590909090909,44,9574
20,107.848,110.54609090909092,312.75,318.0,321.84615384615387,198.6590909090909,44,9574
22,107.969,110.77836363636362,310.09090909090907,317.0,321.1621621621622,202.25,44,9574
23,107.996,110.48,314.15625,320.0,326.26190476190476,198.22727272727272,44,9574
24,112.099,132.1694,301.0,314.0,318.2,169.8,6,9574
27,108.954,111.05154545454546,313.6060606060606,321.0,323.3414634146341,199.9090909090909,44,9574
31,106.957,110.22845454545454,318.80555555555554,325.0,329.57894736842104,200.63636363636363,44,9574
44,106.653,109.04561363636363,309.93548387096774,317.0,317.92105263157896,204.52272727272728,44,9574
55,106.364,109.48352272727271,312.77777777777777,319.0,320.55,202.70454545454547,44,9574
63,107.113,109.03556818181818,312.46666666666664,317.0,325.1081081081081,204.29545454545453,44,9574
77,107.019,110.63811363636364,312.69444444444446,319.0,323.55263157894734,201.72727272727272,44,9574
81,105.84,109.06211363636363,315.32142857142856,320.0,323.97222222222223,203.9318181818182,44,9574
1,74.752,75.956125,298.12280701754383,323.0,284.34615384615387,259.68055555555554,72,9582
2,75.539,77.61307042253522,303.741935483871,327.0,287.5263157894737,266.01408450704224,71,9582
3,75.222,77.00111267605634,302.0,321.0,283.4727272727273,265.28169014084506,71,9582
4,73.817,75.63773611111111,296.75384615384615,322.0,286.8333333333333,265.3333333333333,72,9582
10,74.855,76.8259014084507,301.36842105263156,326.0,285.1090909090909,264.1830985915493,71,9582
11,74.587,76.18697222222222,303.0923076923077,314.0,290.0,267.1666666666667,72,9582
14,74.758,76.89459154929577,301.125,328.0,285.90384615384613,266.7323943661972,71,9582
16,74.585,75.99076388888889,306.31666666666666,321.0,286.65909090909093,267.2916666666667,72,9582
18,75.255,76.99457746478873,302.203125,327.0,286.2916666666667,267.7464788732394,71,9582
20,74.954,77.43505714285713,304.74626865671644,330.0,286.86206896551727,266.98591549295776,71,9582
22,75.552,77.6205633802817,298.67692307692306,315.0,285.45283018867923,268.32394366197184,71,9582
23,74.434,77.27705633802817,306.2903225806452,328.0,282.0740740740741,266.6478873239437,71,9582
24,75.724,78.31422857142857,286.2,310.0,273.7142857142857,259.5857142857143,70,9582
27,75.657,76.97419718309858,305.35483870967744,328.0,286.2083333333333,267.15492957746477,71,9582
31,75.39,77.36530985915493,299.52542372881356,318.0,284.271186440678,266.3098591549296,71,9582
44,73.878,76.32701388888889,296.0735294117647,330.0,287.8,269.94444444444446,72,9582
55,74.117,76.08477777777779,305.03076923076924,335.0,287.44642857142856,266.9583333333333,72,9582
63,73.927,76.25844444444445,305.0357142857143,315.0,288.0576923076923,267.15277777777777,72,9582
77,75.822,77.84575714285715,293.12698412698415,324.0,281.98333333333335,260.35714285714283,70,9582
81,74.237,76.01888888888888,303.84375,326.0,286.0892857142857,267.65277777777777,72,9582
1,81.745,85.26477358490567,317.28205128205127,338.0,310.375,315.62264150943395,53,9590
3,84.219,86.0288679245283,319.8979591836735,355.0,316.65,322.92452830188677,53,9590
4,81.432,84.66673584905661,325.5882352941176,353.0,315.1111111111111,320.37735849056605,53,9590
10,83.755,86.52659615384616,323.01960784313724,348.0,314.219512195122,318.6730769230769,52,9590
11,82.971,85.57315094339623,319.46666666666664,351.0,312.8222222222222,318.64150943396226,53,9590
14,82.944,85.84237735849057,324.7959183673469,356.0,316.3777777777778,319.60377358490564,53,9590
16,83.226,84.54984905660378,324.47727272727275,338.0,315.6666666666667,320.64150943396226,53,9590
18,82.232,87.0125576923077,326.625,356.0,315.775,321.5192307692308,52,9590
20,83.437,85.64783018867925,325.44897959183675,357.0,315.725,324.3207547169811,53,9590
22,86.198,91.00728571428571,321.85714285714283,353.0,316.42857142857144,329.7142857142857,8,9590
23,83.918,85.82435849056603,326.531914893617,348.0,314.3095238095238,317.54716981132077,53,9590
24,85.092,86.94605769230769,318.59090909090907,352.0,312.5,315.8076923076923,52,9590
27,83.275,86.76940384615385,321.70454545454544,355.0,313.175,318.3269230769231,52,9590
31,84.343,86.41848076923078,319.59090909090907,351.0,310.65714285714284,316.78846153846155,52,9590
43,83.728,86.08420754716981,326.6818181818182,356.0,316.3095238095238,318.9622641509434,53,9590
44,81.512,84.98222641509435,324.6734693877551,340.0,317.0,318.45283018867923,53,9590
55,83.219,84.84635849056603,322.02564102564105,340.0,314.36842105263156,318.79245283018867,53,9590
63,82.036,85.30075471698115,327.67391304347825,349.0,318.7083333333333,321.9433962264151,53,9590
77,83.609,86.69903846153846,320.2391304347826,353.0,312.20454545454544,316.8269230769231,52,9590
81,81.943,84.6022641509434,320.0731707317073,342.0,314.1219512195122,315.52830188679246,53,9590
1,106.798,110.89309803921569,315.6862745098039,326.0,195.06521739130434,209.54901960784315,51,9598
3,108.38,112.26101960784314,313.8235294117647,325.0,191.44897959183675,201.23529411764707,51,9598
4,105.255,110.0887843137255,314.62745098039215,326.0,190.91489361702128,206.19607843137254,51,9598
10,108.018,111.67788235294118,315.98039215686276,331.0,191.40816326530611,202.49019607843138,51,9598
11,107.013,108.60353061224491,318.51020408163265,324.0,196.6595744680851,206.59183673469389,50,9598
14,107.057,111.05733333333333,316.6470588235294,328.0,192.81632653061226,203.23529411764707,51,9598
16,107.067,109.59588235294119,316.4313725490196,325.0,197.89361702127658,210.68627450980392,51,9598
18,108.148,111.14484444444444,318.15555555555557,322.0,192.90697674418604,201.13333333333333,46,9598
22,110.887,115.93864285714287,310.2857142857143,321.0,181.66666666666666,198.64285714285714,15,9598
23,106.947,111.09305882352942,316.5098039215686,326.0,186.61702127659575,200.7843137254902,51,9598
24,107.644,112.29813725490196,313.921568627451,325.0,187.3695652173913,200.2941176470588,51,9598
27,107.691,111.21443137254902,314.9019607843137,331.0,197.5744680851064,209.62745098039215,51,9598
31,108.831,111.68126530612244,316.56,326.0,190.75,204.8,50,9598
43,107.274,111.13825490196079,318.0980392156863,326.0,195.26666666666668,202.7450980392157,51,9598
44,107.236,110.89407999999999,321.7843137254902,334.0,188.08333333333334,203.19607843137254,51,9598
50,107.048,111.20464705882353,315.62745098039215,327.0,191.57142857142858,201.52941176470588,51,9598
55,106.866,108.61579591836734,317.81632653061223,325.0,203.0888888888889,209.57142857142858,50,9598
63,106.628,109.99474509803922,317.6666666666667,331.0,195.3404255319149,208.9607843137255,51,9598
77,108.418,112.07668,310.72,322.0,190.7659574468085,201.04,50,9598
81,107.06,109.38215686274509,315.6078431372549,328.0,192.40425531914894,205.50980392156862,51,9598
1,95.967,97.96451612903226,275.8787878787879,294.0,286.6530612244898,261.9032258064516,62,9606
3,94.486,100.70160655737705,281.27659574468083,294.0,291.2307692307692,259.7704918032787,61,9606
4,94.925,97.62906451612902,280.4791666666667,290.0,283.8103448275862,262.2258064516129,62,9606
10,96.927,100.19932786885245,283.3333333333333,301.0,293.92,262.11475409836066,61,9606
11,97.477,99.30270491803279,286.3454545454546,300.0,295.68518518518516,265.88524590163934,61,9606
14,97.741,99.24326229508196,287.3333333333333,302.0,298.7692307692308,266.0655737704918,61,9606
16,95.371,98.63596774193549,288.27272727272725,302.0,300.4035087719298,267.7903225806452,62,9606
18,97.851,100.00881967213115,282.0192307692308,302.0,287.5882352941176,259.2950819672131,61,9606
20,94.754,101.96996491228072,288.29787234042556,303.0,296.37735849056605,263.94736842105266,58,9606
22,96.393,99.37370491803279,282.94736842105266,295.0,290.6938775510204,259.72131147540983,61,9606
23,96.888,104.0706,280.07142857142856,296.0,282.42857142857144,259.53333333333336,16,9606
24,97.461,100.16759016393442,280.75,295.0,289.75925925925924,260.62295081967216,61,9606
27,97.47,99.2793606557377,285.9423076923077,295.0,296.8,264.6393442622951,61,9606
31,97.964,99.95101639344261,280.75757575757575,297.0,293.30232558139534,259.8524590163934,61,9606
43,97.262,99.33219672131148,284.28,305.0,291.078431372549,265.3606557377049,61,9606
44,97.393,99.00285483870967,280.8936170212766,298.0,290.3076923076923,262.43548387096774,62,9606
55,96.561,99.1774193548387,283.4375,298.0,294.6666666666667,262.758064516129,62,9606
63,97.047,98.61216129032258,283.2244897959184,301.0,292.46938775510205,264.33870967741933,62,9606
77,97.524,100.17998360655739,281.42857142857144,299.0,295.0377358490566,262.655737704918,61,9606
81,95.745,98.30366129032258,283.9019607843137,300.0,291.7818181818182,263.93548387096774,62,9606
1,98.117,102.31248214285714,299.5892857142857,312.0,214.5581395348837,176.14285714285714,56,9617
4,97.679,102.23908928571429,299.17857142857144,337.0,211.93617021276594,178.92857142857142,56,9617
10,98.311,103.49753571428572,302.5357142857143,331.0,211.32,176.64285714285714,56,9617
11,98.514,103.01964285714287,302.80357142857144,334.0,208.0,174.75,56,9617
14,99.261,103.85154545454546,301.1272727272727,328.0,207.08,180.74545454545455,55,9617
16,97.834,101.96558928571429,298.64285714285717,333.0,215.41666666666666,178.89285714285714,56,9617
18,99.214,104.12838181818181,298.90909090909093,336.0,202.8372093023256,180.45454545454547,55,9617
20,98.21,103.39144642857143,304.64285714285717,337.0,208.84615384615384,179.08928571428572,56,9617
22,99.193,103.87661818181819,303.07272727272726,334.0,207.27450980392157,174.12727272727273,55,9617
23,99.084,104.1494909090909,300.2909090909091,333.0,207.84313725490196,176.5090909090909,55,9617
24,99.272,104.71196363636365,297.05454545454546,327.0,208.24528301886792,173.78181818181818,55,9617
27,98.404,103.08935714285714,299.0892857142857,329.0,211.72222222222223,180.05357142857142,56,9617
30,98.091,103.22394642857144,302.14285714285717,336.0,216.33333333333334,177.41071428571428,56,9617
31,97.33,104.5858,299.4909090909091,330.0,213.18367346938774,175.45454545454547,55,9617
43,97.611,103.25051785714287,304.19642857142856,332.0,214.81132075471697,178.17857142857142,56,9617
44,108.546,108.546,314.5,317.0,190.0,178.5,2,9617
55,97.763,102.11860714285714,296.4642857142857,330.0,209.36170212765958,178.89285714285714,56,9617
63,97.656,102.80521818181819,311.23214285714283,344.0,209.0,180.01785714285714,56,9617
77,100.575,104.44250909090908,302.1818181818182,337.0,204.43396226415095,177.9090909090909,55,9617
81,97.883,102.36296428571428,297.92857142857144,321.0,211.26,179.48214285714286,56,9617
1,80.872,86.1375352112676,315.8833333333333,356.0,276.66101694915255,275.4225352112676,71,9625
4,79.691,85.36471830985916,320.4035087719298,354.0,281.469696969697,276.3380281690141,71,9625
10,81.274,86.78158571428571,317.76271186440675,352.0,283.37704918032784,274.7857142857143,70,9625
11,79.209,87.56354285714286,312.0188679245283,354.0,280.27272727272725,273.01428571428573,70,9625
14,82.722,101.78013333333334,271.8,341.0,245.14285714285714,244.0,16,9625
16,78.336,85.78190140845071,316.6909090909091,352.0,286.030303030303,276.1830985915493,71,9625
18,81.311,86.87558571428572,319.015873015873,354.0,278.8333333333333,272.74285714285713,70,9625
20,80.637,86.19511267605634,318.49056603773585,358.0,287.5970149253731,275.9577464788732,71,9625
22,,,321.0,321.0,,,1,9625
23,,,320.0,320.0,,,1,9625
24,81.553,87.40008571428572,310.67241379310343,354.0,272.1875,275.9714285714286,70,9625
27,80.748,86.5569857142857,317.7818181818182,357.0,282.4923076923077,275.3,70,9625
30,79.502,87.43752857142857,318.51666666666665,355.0,287.95,271.8,70,9625
31,80.659,86.3871884057971,316.13793103448273,354.0,280.6140350877193,278.25714285714287,70,9625
43,80.09,86.90975714285715,317.85714285714283,353.0,284.14285714285717,274.54285714285714,70,9625
44,80.371,85.92950704225352,322.4339622641509,354.0,284.22727272727275,273.40845070422534,71,9625
55,80.137,85.29808450704225,313.60377358490564,349.0,280.4516129032258,275.5633802816901,71,9625
63,80.731,85.98264788732395,312.60377358490564,355.0,286.4,272.1830985915493,71,9625
77,81.085,87.12025714285714,310.5,354.0,282.83870967741933,275.65714285714284,70,9625
81,80.064,86.2142676056338,322.3709677419355,362.0,282.96875,278.67605633802816,71,9625
1,80.472,110.36120289855072,249.64705882352942,282.0,286.4237288135593,209.65217391304347,69,9636
4,81.517,110.81473913043479,243.2089552238806,287.0,280.55357142857144,207.30434782608697,69,9636
10,81.645,110.68765217391305,244.53225806451613,278.0,282.1666666666667,207.56521739130434,69,9636
11,82.143,111.10682608695652,240.62121212121212,286.0,275.1044776119403,201.7246376811594,69,9636
14,82.293,111.49199999999999,234.8,288.0,277.2258064516129,209.34782608695653,69,9636
16,81.631,110.79668115942029,249.044776119403,294.0,283.01960784313724,214.55072463768116,69,9636
18,,,,,,,1,9636
22,81.828,110.96997101449276,239.72727272727272,273.0,273.41818181818184,204.2753623188406,69,9636
24,83.058,111.51317391304347,232.0483870967742,274.0,271.5593220338983,207.7391304347826,69,9636
27,83.764,98.605,246.46153846153845,275.0,279.72,206.03333333333333,31,9636
30,82.123,111.09053623188404,239.5076923076923,271.0,282.98214285714283,211.02898550724638,69,9636
31,81.771,110.64256521739131,240.09230769230768,281.0,275.0892857142857,205.02898550724638,69,9636
43,84.296,90.28766666666667,239.64285714285714,271.0,286.61538461538464,212.48387096774192,31,9636
44,82.041,111.09598550724638,237.75757575757575,286.0,285.7903225806452,204.7536231884058,69,9636
50,82.494,111.18736231884058,245.22222222222223,288.0,279.64912280701753,211.2173913043478,69,9636
55,84.201,130.83148648648648,240.2058823529412,278.0,275.3636363636364,208.0,39,9636
63,81.645,110.69788405797101,239.4126984126984,271.0,276.0188679245283,209.57971014492753,69,9636
77,82.877,111.28175362318841,250.23076923076923,285.0,275.6,205.28985507246378,69,9636
81,81.532,110.86698550724638,238.91803278688525,277.0,279.828125,207.94202898550725,69,9636
1,96.248,98.86008,304.04,325.0,177.8181818181818,207.83673469387756,50,9644
4,94.876,99.39584,314.88,337.0,178.7560975609756,207.46,50,9644
10,98.314,102.49593333333334,298.4,319.0,172.77777777777777,203.66666666666666,16,9644
11,96.326,99.79082,303.22,339.0,176.41860465116278,206.86,50,9644
14,96.553,99.91126,305.64,330.0,177.475,206.2,50,9644
16,95.674,98.81258,313.62,345.0,177.85365853658536,208.72,50,9644
18,97.179,100.2089,308.22,326.0,177.925,207.85714285714286,50,9644
20,96.557,99.92312,309.2,343.0,173.5,207.7,50,9644
22,96.957,99.7849,307.96,330.0,176.5609756097561,206.72,50,9644
23,98.008,101.296,304.6,337.0,175.45454545454547,205.36,26,9644
24,96.324,100.00832,299.24,325.0,179.02439024390245,206.73469387755102,50,9644
27,96.585,99.72466,309.86,347.0,179.3,208.38,50,9644
30,96.98,100.34858,298.54,321.0,178.85714285714286,207.0,50,9644
31,96.511,100.58248979591838,310.1020408163265,334.0,175.85365853658536,205.53191489361703,49,9644
43,96.867,99.70442857142856,301.92,339.0,175.58139534883722,205.64,50,9644
44,95.48,98.67286,315.64,350.0,179.90697674418604,208.14893617021278,50,9644
55,95.875,98.76558000000001,320.1,338.0,177.44444444444446,206.89795918367346,50,9644
63,95.717,98.52894,321.68,327.0,179.83333333333334,208.0222222222222,50,9644
77,96.601,100.76914285714285,296.48979591836735,323.0,177.48888888888888,206.97727272727272,49,9644
81,96.598,99.55414,313.26,329.0,177.23809523809524,206.7659574468085,50,9644
1,82.905,95.88973684210526,263.90625,308.0,230.39473684210526,269.2631578947368,57,9655
4,82.384,96.51682456140351,272.8888888888889,325.0,229.35294117647058,270.89473684210526,57,9655
10,83.705,96.18354385964912,291.0238095238095,329.0,220.02272727272728,271.8421052631579,57,9655
11,85.288,97.12223684210527,278.61764705882354,327.0,219.44736842105263,269.87179487179486,39,9655
14,83.667,96.24078947368422,291.375,330.0,222.25531914893617,266.8421052631579,57,9655
16,83.242,95.99498245614035,281.7083333333333,312.0,229.08695652173913,272.7894736842105,57,9655
18,90.935,121.488125,251.5,300.0,203.5,229.5,9,9655
20,84.259,96.45545614035088,290.01960784313724,331.0,220.54901960784315,266.2456140350877,57,9655
22,86.144,96.96150877192983,285.2325581395349,327.0,224.3953488372093,265.4736842105263,57,9655
23,85.559,97.833,290.47058823529414,324.0,223.2941176470588,262.75,56,9655
24,83.889,96.33424561403508,288.46,328.0,221.8913043478261,265.64912280701753,57,9655
27,85.767,98.33020512820514,287.0857142857143,328.0,219.97222222222223,271.6666666666667,40,9655
30,86.076,96.98933333333333,280.425,331.0,222.45098039215685,266.10526315789474,57,9655
31,,,275.0,275.0,,,1,9655
43,,,274.0,274.0,,,1,9655
44,83.865,96.87324561403508,290.7916666666667,336.0,223.0,269.43859649122805,57,9655
55,83.465,96.19642105263158,292.66,328.0,224.85714285714286,265.0877192982456,57,9655
63,83.355,96.04861403508771,282.51162790697674,328.0,229.3913043478261,265.3859649122807,57,9655
77,85.533,96.7718596491228,288.66037735849056,326.0,218.91666666666666,267.719298245614,57,9655
81,83.218,96.00978947368421,278.075,324.0,220.48888888888888,270.4561403508772,57,9655
1,87.765,90.40525862068965,311.3448275862069,333.0,287.3265306122449,299.87931034482756,58,9662
4,87.438,89.54703448275862,303.3965517241379,315.0,286.1136363636364,296.36206896551727,58,9662
10,89.212,90.79839655172414,301.94827586206895,322.0,283.4,292.12068965517244,58,9662
11,,,305.0,305.0,283.0,128.0,1,9662
14,87.948,90.96603448275862,301.2413793103448,332.0,284.4117647058824,294.7241379310345,58,9662
16,88.018,90.09665517241379,310.87931034482756,333.0,287.61538461538464,299.0,58,9662
18,88.604,91.35338596491228,306.10526315789474,340.0,287.52,290.9122807017544,57,9662
20,85.637,92.47729824561404,306.03508771929825,336.0,287.6304347826087,297.89473684210526,57,9662
22,89.2,91.3777894736842,303.6140350877193,326.0,285.9583333333333,296.7719298245614,57,9662
23,89.438,91.31464912280703,309.82456140350877,334.0,287.7826086956522,297.50877192982455,57,9662
24,87.982,91.42215789473684,300.9122807017544,326.0,285.63829787234044,289.4736842105263,57,9662
27,89.152,90.85051724137931,305.44827586206895,320.0,288.0612244897959,296.94827586206895,58,9662
30,88.751,92.31576363636364,299.1636363636364,316.0,282.3181818181818,290.6363636363636,56,9662
43,89.411,95.0295,295.38461538461536,312.0,286.7142857142857,288.53846153846155,27,9662
44,87.278,90.1748448275862,310.0344827586207,337.0,288.9148936170213,299.13793103448273,58,9662
55,87.765,89.64891379310345,307.55172413793105,315.0,286.3777777777778,296.08620689655174,58,9662
61,89.121,91.58252631578947,303.50877192982455,325.0,285.0,292.63157894736844,57,9662
63,88.195,90.19505172413793,305.8448275862069,331.0,288.75,297.05172413793105,58,9662
77,89.482,94.91836666666667,300.1666666666667,324.0,281.0,283.76666666666665,31,9662
81,87.69,90.98939655172414,304.7413793103448,341.0,288.7291666666667,298.7068965517241,58,9662
1,83.081,107.50019298245614,248.98181818181817,298.0,224.48,266.10526315789474,57,9693
4,82.167,107.48482456140351,254.38888888888889,305.0,228.14814814814815,259.2631578947368,58,9693
5,84.192,107.91122222222222,250.0,295.0,228.57777777777778,268.1304347826087,46,9693
6,,,,,,,1,9693
7,,,191.0,191.0,,,1,9693
10,85.02,107.94924561403509,250.85185185185185,296.0,215.6734693877551,265.03508771929825,57,9693
12,84.901,107.66233333333332,255.94736842105263,299.0,223.75471698113208,269.7368421052632,57,9693
14,88.819,104.5241875,251.72413793103448,296.0,231.83333333333334,284.15625,33,9693
16,85.271,107.83371929824561,254.05454545454546,295.0,223.9433962264151,264.94736842105266,57,9693
18,85.538,107.78928070175438,251.87272727272727,301.0,226.0185185185185,264.64912280701753,57,9693
22,84.194,108.00871929824562,243.58928571428572,304.0,222.0392156862745,269.859649122807,57,9693
23,84.597,107.70987719298245,239.66037735849056,291.0,222.3653846153846,270.280701754386,57,9693
27,85.243,107.80777192982455,252.4181818181818,296.0,222.96153846153845,267.5438596491228,57,9693
30,82.97,107.19134782608695,244.2,305.0,221.725,269.19565217391306,47,9693
31,86.764,108.06587719298246,238.72727272727272,292.0,221.61111111111111,264.2280701754386,57,9693
44,84.218,107.88089473684211,252.33928571428572,312.0,215.1,272.64912280701753,57,9693
55,,,194.0,194.0,217.0,283.0,1,9693
63,85.065,107.63563157894737,247.75438596491227,304.0,224.15384615384616,266.05263157894734,57,9693
81,83.242,107.84468421052631,251.05454545454546,304.0,224.27450980392157,268.64912280701753,57,9693
87,87.603,108.19059649122806,239.46428571428572,290.0,221.30769230769232,262.0175438596491,57,9693
1,95.488,97.71783928571428,316.94642857142856,341.0,280.5777777777778,272.17857142857144,56,9998
4,95.454,97.59253571428572,313.9642857142857,339.0,275.2826086956522,272.39285714285717,56,9998
5,95.874,99.38365454545453,310.1818181818182,336.0,277.275,267.3636363636364,55,9998
6,95.868,98.82648214285715,322.80357142857144,344.0,275.26,271.73214285714283,56,9998
7,96.424,98.81703571428571,313.19642857142856,345.0,272.4,264.69642857142856,56,9998
10,96.425,98.61857142857143,311.67857142857144,337.0,272.27777777777777,264.07142857142856,56,9998
