session_key,meeting_key,driver_number,position,number_of_laps,dnf,dns,dsq,gap_to_leader,best_time
9193,1226,11,9.0,17,False,False,False,"[0.049, 0.376, 0.726]",84.116
9193,1226,10,10.0,18,False,False,False,"[0.44, 0.338, 1.103]",84.078
9193,1226,44,11.0,12,False,False,False,"[0.277, 0.619, None]",84.359
9193,1226,31,12.0,12,False,False,False,"[0.405, 0.651, None]",84.391
9193,1226,18,13.0,12,False,False,False,"[0.245, 0.682, None]",84.405
9193,1226,23,14.0,12,False,False,False,"[0.138, 0.699, None]",84.298
9193,1226,3,15.0,12,False,False,False,"[0.301, 0.702, None]",84.442
9193,1226,55,16.0,6,False,False,False,"[0.578, None, None]",84.738
9193,1226,20,17.0,6,False,False,False,"[0.604, None, None]",84.764
9193,1226,77,18.0,6,False,False,False,"[0.628, None, None]",84.788
9193,1226,24,19.0,6,False,False,False,"[0.999, None, None]",85.159
9193,1226,2,,6,True,False,False,"[None, None, None]",
9468,1229,1,1.0,17,False,False,False,"[0.122, 0.209, 0.0]",89.179
9468,1229,16,2.0,19,False,False,False,"[0.334, 0.0, 0.228]",89.165
9468,1229,63,3.0,17,False,False,False,"[0.441, 0.757, 0.306]",89.485
9468,1229,55,4.0,18,False,False,False,"[0.0, 0.408, 0.328]",89.507
9468,1229,11,5.0,17,False,False,False,"[0.312, 0.767, 0.358]",89.537
9468,1229,14,6.0,14,False,False,False,"[0.27, 0.636, 0.363]",89.542
9468,1229,4,7.0,15,False,False,False,"[0.234, 0.776, 0.435]",89.614
9468,1229,81,8.0,18,False,False,False,"[0.622, 0.957, 0.504]",89.683
9468,1229,44,9.0,18,False,False,False,"[0.542, 0.553, 0.531]",89.71
9468,1229,27,10.0,18,False,False,False,"[0.657, 0.686, 1.323]",89.851
9468,1229,22,11.0,12,False,False,False,"[0.572, 0.964, None]",90.129
9468,1229,18,12.0,12,False,False,False,"[0.056, 1.035, None]",89.965
9468,1229,23,13.0,12,False,False,False,"[0.488, 1.056, None]",90.221
9468,1229,3,14.0,12,False,False,False,"[0.653, 1.113, None]",90.278
9468,1229,20,15.0,12,False,False,False,"[0.737, 1.364, None]",90.529
9468,1229,77,16.0,6,False,False,False,"[0.847, None, None]",90.756
9468,1229,24,17.0,6,False,False,False,"[0.848, None, None]",90.757
9468,1229,2,18.0,6,False,False,False,"[0.861, None, None]",90.77
9468,1229,31,19.0,9,False,False,False,"[0.884, None, None]",90.793
9468,1229,10,20.0,9,False,False,False,"[1.039, None, None]",90.948
9476,1230,1,1.0,18,False,False,False,"[0.0, 0.0, 0.0]",87.472
9476,1230,16,2.0,23,False,False,False,"[0.147, 0.079, 0.319]",87.791
9476,1230,11,3.0,19,False,False,False,"[0.467, 0.434, 0.335]",87.807
9476,1230,14,4.0,17,False,False,False,"[0.535, 0.089, 0.374]",87.846
9476,1230,81,5.0,22,False,False,False,"[0.584, 0.31, 0.617]",88.089
9476,1230,4,6.0,22,False,False,False,"[0.634, 0.446, 0.66]",88.132
9476,1230,63,7.0,22,False,False,False,"[0.578, 0.415, 0.844]",88.316
9476,1230,44,8.0,24,False,False,False,"[0.823, 0.573, 0.988]",88.46
9476,1230,22,9.0,18,False,False,False,"[0.817, 0.531, 1.075]",88.547
9476,1230,18,10.0,19,False,False,False,"[0.079, 0.545, 1.1]",88.25
9476,1230,38,11.0,18,False,False,False,"[0.813, 0.609, None]",88.642
9476,1230,23,12.0,16,False,False,False,"[0.936, 0.947, None]",88.98
9476,1230,20,13.0,17,False,False,False,"[0.898, 0.987, None]",89.02
9476,1230,3,14.0,12,False,False,False,"[0.894, 0.992, None]",89.025
9476,1230,27,15.0,10,True,False,False,"[0.884, None, None]",89.055
9476,1230,77,16.0,9,False,False,False,"[1.008, None, None]",89.179
9476,1230,31,17.0,10,False,False,False,"[1.304, None, None]",89.475
9476,1230,10,18.0,9,False,False,False,"[1.308, None, None]",89.479
9476,1230,2,19.0,9,False,False,False,"[1.355, None, None]",89.526
9476,1230,24,,2,True,False,False,"[None, None, None]",
9484,1231,1,1.0,21,False,False,False,"[0.088, 0.198, 0.0]",75.915
9484,1231,55,2.0,18,False,False,False,"[0.0, 0.0, 0.27]",76.185
9484,1231,11,3.0,22,False,False,False,"[0.074, 0.442, 0.359]",76.274
9484,1231,4,4.0,19,False,False,False,"[0.699, 0.561, 0.4]",76.315
9484,1231,16,5.0,20,False,False,False,"[0.253, 0.115, 0.52]",76.304
9484,1231,81,6.0,18,False,False,False,"[0.638, 0.412, 0.657]",76.572
9484,1231,63,7.0,23,False,False,False,"[0.331, 0.712, 0.809]",76.724
9484,1231,22,8.0,18,False,False,False,"[0.625, 0.602, 0.873]",76.788
9484,1231,18,9.0,23,False,False,False,"[0.645, 0.591, 1.157]",76.78
9484,1231,14,10.0,21,False,False,False,"[0.26, 0.521, 1.637]",76.71
9484,1231,44,11.0,15,False,False,False,"[0.768, 0.771, None]",76.96
9484,1231,23,12.0,15,False,False,False,"[0.399, 0.978, None]",77.13
9484,1231,77,13.0,15,False,False,False,"[0.812, 1.151, None]",77.34
9484,1231,20,14.0,13,False,False,False,"[0.978, 1.238, None]",77.427
9484,1231,31,15.0,21,False,False,False,"[0.886, 1.508, None]",77.617
9484,1231,27,16.0,8,False,False,False,"[1.245, None, None]",77.976
9484,1231,10,17.0,11,False,False,False,"[1.251, None, None]",77.982
9484,1231,3,18.0,6,False,False,False,"[1.354, None, None]",78.085
9484,1231,24,19.0,9,False,False,False,"[1.457, None, None]",78.188
9492,1232,1,1.0,12,False,False,False,"[0.0, 0.0, 0.0]",88.197
9492,1232,11,2.0,12,False,False,False,"[0.437, 0.012, 0.066]",88.263
9492,1232,4,3.0,13,False,False,False,"[0.67, 0.2, 0.292]",88.489
9492,1232,55,4.0,12,False,False,False,"[0.647, 0.359, 0.485]",88.682
9492,1232,14,5.0,12,False,False,False,"[0.388, 0.342, 0.489]",88.686
9492,1232,81,6.0,12,False,False,False,"[0.559, 0.408, 0.563]",88.76
9492,1232,44,7.0,15,False,False,False,"[0.795, 0.147, 0.569]",88.766
9492,1232,16,8.0,12,False,False,False,"[0.472, 0.456, 0.589]",88.786
9492,1232,63,9.0,15,False,False,False,"[0.933, 0.4, 0.811]",89.008
9492,1232,22,10.0,18,False,False,False,"[0.909, 0.677, 1.216]",89.413
9492,1232,3,11.0,12,False,False,False,"[0.861, 0.732, None]",89.472
9492,1232,27,12.0,12,False,False,False,"[0.955, 0.754, None]",89.494
9492,1232,77,13.0,12,False,False,False,"[0.736, 0.853, None]",89.593
9492,1232,23,14.0,9,False,False,False,"[1.097, 0.974, None]",89.714
9492,1232,31,15.0,12,False,False,False,"[0.945, 1.076, None]",89.811
9492,1232,18,16.0,6,False,False,False,"[1.158, None, None]",90.024
9492,1232,10,17.0,6,False,False,False,"[1.253, None, None]",90.119
9492,1232,20,18.0,9,False,False,False,"[1.265, None, None]",90.131
9492,1232,2,19.0,6,False,False,False,"[1.273, None, None]",90.139
9492,1232,24,20.0,6,False,False,False,"[1.277, None, None]",90.143
9664,1233,1,1.0,18,False,False,False,"[0.0, 0.0, 0.0]",93.66
9664,1233,11,2.0,19,False,False,False,"[0.715, 0.232, 0.322]",93.982
9664,1233,14,3.0,15,False,False,False,"[0.374, 0.858, 0.488]",94.148
9664,1233,4,4.0,15,False,False,False,"[0.1, 0.666, 0.505]",94.165
9664,1233,81,5.0,16,False,False,False,"[0.272, 0.865, 0.613]",94.273
9664,1233,16,6.0,20,False,False,False,"[0.055, 0.605, 0.629]",94.289
9664,1233,55,7.0,17,False,False,False,"[0.228, 0.574, 0.637]",94.297
9664,1233,63,8.0,20,False,False,False,"[0.342, 0.815, 0.773]",94.433
9664,1233,27,9.0,21,False,False,False,"[0.326, 0.873, 0.944]",94.604
9664,1233,77,10.0,15,False,False,False,"[0.427, 0.975, 1.005]",94.665
9664,1233,18,11.0,12,False,False,False,"[0.592, 1.044, None]",94.838
9664,1233,3,12.0,12,False,False,False,"[0.701, 1.14, None]",94.934
9664,1233,31,13.0,15,False,False,False,"[0.614, 1.429, None]",95.223
9664,1233,23,14.0,14,False,False,False,"[0.642, 1.447, None]",95.241
9664,1233,10,15.0,15,False,False,False,"[0.545, 1.669, None]",95.287
9664,1233,24,16.0,8,False,False,False,"[0.763, None, None]",95.505
9664,1233,20,17.0,6,False,False,False,"[0.774, None, None]",95.516
9664,1233,44,18.0,6,False,False,False,"[0.831, None, None]",95.573
9664,1233,22,19.0,9,False,False,False,"[1.004, None, None]",95.746
9664,1233,2,20.0,7,False,False,False,"[1.616, None, None]",96.358
9498,1234,1,1.0,18,False,False,False,"[0.0, 0.033, 0.0]",87.241
9498,1234,16,2.0,21,False,False,False,"[0.392, 0.0, 0.141]",87.382
9498,1234,55,3.0,21,False,False,False,"[0.248, 0.408, 0.214]",87.455
9498,1234,11,4.0,18,False,False,False,"[0.083, 0.306, 0.219]",87.46
9498,1234,4,5.0,21,False,False,False,"[0.224, 0.338, 0.353]",87.594
9498,1234,81,6.0,19,False,False,False,"[0.343, 0.188, 0.434]",87.675
9498,1234,63,7.0,21,False,False,False,"[0.47, 0.562, 0.826]",88.067
9498,1234,44,8.0,21,False,False,False,"[0.478, 0.164, 0.866]",87.697
9498,1234,27,9.0,21,False,False,False,"[0.694, 0.667, 0.905]",88.146
9498,1234,22,10.0,21,False,False,False,"[0.635, 0.634, 0.951]",88.167
9498,1234,18,11.0,15,False,False,False,"[0.488, 0.689, None]",88.177
9498,1234,10,12.0,15,False,False,False,"[0.287, 0.791, None]",87.976
9498,1234,31,13.0,15,False,False,False,"[0.52, 0.838, None]",88.209
9498,1234,23,14.0,15,False,False,False,"[0.654, 0.88, None]",88.343
9498,1234,14,15.0,15,False,False,False,"[0.764, 0.894, None]",88.427
9498,1234,77,16.0,6,False,False,False,"[0.774, None, None]",88.463
9498,1234,2,17.0,8,False,False,False,"[0.798, None, None]",88.487
9498,1234,3,18.0,9,False,False,False,"[0.928, None, None]",88.617
9498,1234,20,19.0,9,False,False,False,"[0.93, None, None]",88.619
9498,1234,24,20.0,9,False,False,False,"[1.135, None, None]",88.824
9511,1235,1,1.0,18,False,False,False,"[0.0, 0.0, 0.0]",74.746
9511,1235,81,2.0,15,False,False,False,"[0.178, 0.231, 0.074]",74.82
9511,1235,4,3.0,19,False,False,False,"[0.153, 0.195, 0.091]",74.837
9511,1235,16,4.0,21,False,False,False,"[0.061, 0.152, 0.224]",74.97
9511,1235,55,5.0,20,False,False,False,"[0.253, 0.336, 0.487]",75.233
9511,1235,63,6.0,18,False,False,False,"[0.345, 0.495, 0.488]",75.234
9511,1235,22,7.0,15,False,False,False,"[0.132, 0.182, 0.719]",75.358
9511,1235,44,8.0,20,False,False,False,"[0.842, 0.501, 0.758]",75.504
9511,1235,3,9.0,15,False,False,False,"[0.298, 0.515, 0.928]",75.674
9511,1235,27,10.0,21,False,False,False,"[0.079, 0.393, 1.234]",75.569
9511,1235,11,11.0,10,False,False,False,"[0.642, 0.53, None]",75.706
9511,1235,31,12.0,15,False,False,False,"[0.599, 0.73, None]",75.906
9511,1235,18,13.0,15,False,False,False,"[0.696, 0.816, None]",75.992
9511,1235,23,14.0,12,False,False,False,"[0.762, 1.024, None]",76.2
9511,1235,10,15.0,14,False,False,False,"[0.253, 1.205, None]",76.015
9511,1235,77,16.0,6,False,False,False,"[0.864, None, None]",76.626
9511,1235,24,17.0,9,False,False,False,"[1.072, None, None]",76.834
9511,1235,20,18.0,8,False,False,False,"[1.092, None, None]",76.854
